_id,author,category,etext,language,title,zipfile
9895,"Hardy, Thomas",,,English,Romantic Adventures of a Milkmaid,
9896,"Hawkshaw, Ann",,,English,Sonnets on Anglo-Saxon History,
9897,"Verne, Jules",,,English,Steam House,
9898,"Carr, Terry",,,English,Warlord of Kor (version 2),
9899,"Ellis, Edward S.",,,English,Steam Man of the Prairies,
9900,"Leuba, James H.",,,English,Study in the Psychology of Religious Phenomena,
9901,"Grey, Zane",,,English,U.P. Trail,
9902,"Thackeray, William Makepeace",,,English,Rose And The Ring,
9903,"MacDonell, Amice",,,English,Robin Hood,
9904,"Tolstoy, Leo",,,English,My Confession,
9905,"Hubbard, L. P.",,,English,Little Book for a Little Cook,
9906,"Gamble, Eliza Burt",,,English,Sexes in Science and History,
9907,"National Geographic Society, ",,,English,National Geographic Magazine Vol. 07 - 12. December 1896,
9908,"Johnson, James Weldon",,,English,Autobiography of an Ex-Colored Man (version 2),
9909,"London, Jack",,,English,Call of the Wild (version 4),
9910,"Pope, Alexander",,,English,Essay on Criticism (version 2),
9911,"Chrysostom, St. John",,,English,Parables of the Lord Jesus Christ - Commentary on the Gospel of St Matthew,
9912,"Clayden, Arthur William",,,English,Cloud Studies,
9913,"Wilson, Richard",,,English,Russian Storybook,
9914,"Lanier, Sidney",,,English,Song of the Chattahoochee,
9915,"Various, ",,,Multilingual,LibriVox 13th Anniversary Collection,
9916,"Goodwin, Harold L.",,,English,Boy Scouts in Russia,
9917,"Hunt, Leigh",,,English,Night-Rain in Summer,
9918,"Molesworth, Mary Louisa",,,English,Five Minutes' Stories,
9919,"Gilbert, W. S.",,,English,Iolanthe,
9920,"Jiménez, Juan Ramón",,,Spanish,Platero y Yo,
9921,"Huxley, Aldous",,,English,Leda,
9922,"Homer, ",,,English,Odysseys of Homer,
9923,"Sinclair, May",,,English,Combined Maze,
9924,"Long, William J.",,,English,Wood Folk at School,
9925,"Combe, William",,,English,Tour of Dr. Syntax in Search of the Picturesque,
9926,"Schopenhauer, Arthur",,,English,"World as Will and Idea, Vol. 2 of 3",
9927,"Nesbit, E.",,,English,Five Children and It (version 3 Dramatic Reading),
9928,"Goethe, Johann Wolfgang von",,,English,May Song,
9929,"Walton, Mrs. O. F.",,,English,Saved at Sea,
9930,"Johnson, James Weldon",,,English,Autobiography of an Ex-Colored Man,
9931,"Hugo, Victor",,,English,Marion de Lorme,
9932,"Lee, Jennette",,,English,Green Jacket,
9933,"Chisholm, Mairi",,,English,Cellar-House of Pervyse,
9934,"Huntington, Faye",,,English,From Different Standpoints,
9935,"Kipling, Rudyard",,,English,France At War: On the Frontier of Civilization,
9936,"London, Jack",,,English,"When God Laughs, and Other Stories",
9937,"Merivale, Herman Charles",,,English,My Experiences in a Lunatic Asylum,
9938,"National Geographic Society, ",,,English,National Geographic Magazine Vol. 06,
9939,"Verne, Jules",,,English,Michael Strogoff (Dramatic Reading),
9940,"Collins, Wilkie",,,English,Hide and Seek,
9941,"Bell, Walter George",,,English,Unknown London,
9942,"Twain, Mark",,,English,More Newspaper Articles by Mark Twain,
9943,"Cummings, Ray",,,English,"Astounding Stories 15, March 1931",
9944,"Norris, Frank",,,English,Third Circle,
9945,"Dickens, Charles",,,English,Great Expectations (Version 3),
9946,"Stokes, Susan",,,English,Ten Common Trees,
9947,"Stevens, Wallace",,,English,"Collected Public Domain Poems of Wallace Stevens, Volume 2",
9948,"Schreiner, Olive",,,English,Woman and War,
9949,"Cawein, Madison",,,English,Don Quixote,
9950,"Willis, Nathaniel Parker",,,English,Belfry Pigeon,
9951,"Reina-Valera, ",,,Spanish,Bible (Reina Valera) 19: Salmos,
9952,"Scott, Duncan Campbell",,,English,In the Village of Viger,
9953,"Various, ",,,Multilingual,First Chapter Collection 004,
9954,"Sheldon, Charles Monroe",,,English,All the World,
9955,"Galsworthy, John",,,English,Beyond,
9956,"Various, ",,,English,Short Poetry Collection 152,
9957,"Pyle, Katharine",,,English,Mother’s Nursery Tales,
9958,"Russell, Bertrand",,,English,Our Knowledge of the External World: As a Field for Scientific Method in Philosophy,
9959,"Russell, Bertrand",,,English,Introduction to Mathematical Philosophy,
9960,"Burgess, Thornton W.",,,English,Adventures of Unc' Billy Possum,
9961,"Hugo, Victor",,,French,Claude Gueux,
9962,"Lang, Andrew",,,English,Tales of King Arthur and the Round Table (version 2),
9963,"Murray, Robert F.",,,English,Wasted Day,
9964,"Masson, Thomas Lansing",,,English,Little Masterpieces of American Wit and Humor Vol 2,
9965,"Stevenson, Robert Louis",,,English,Master of Ballantrae,
9966,"Peyser, Herbert Francis",,,English,Schubert And His Works,
9967,"Arnold, Sir Edwin",,,English,"Book of Good Counsels - From the Sanskrit of the ""Hitopadesa""",
9968,"Willis, Nathaniel Parker",,,English,"American Scenery, Vol. 1",
9969,"Lang, Andrew",,,English,Tales Of King Arthur And The Round Table,
9970,"Leskov, Nikolai",,,Russian,Святочные рассказы,
9971,"Optic, Oliver",,,English,"Boat Club; or, The Bunkers of Rippleton",
9972,"Burrows, Robert",,,English,"Extracts from a Diary Kept by the Rev. R. Burrows during Heke's War in the North, in 1845",
9973,"Atkinson, William Walker",,,English,Hindu-Yogi Science Of Breath,
9974,"Various, ",,,German,Seltsame Geschichten,
9975,"Dole, Nathan Haskell",,,English,Early Poems,
9976,"Barnum, P. T.",,,English,Art of Money Getting (version 2),
9977,"Bayley, Abner",,,English,Iron Will,
9978,"Sidney, Margaret",,,English,Ben Pepper,
9979,"Reina-Valera, ",,,Spanish,Bible (Reina Valera) 20: Libro de los Proverbios,
9980,"Chaplin, Ralph",,,English,Bars and Shadows: The Prison Poems of Ralph Chaplin,
9981,"Bachman, Frank Puterbaugh",,,English,Great Inventors and Their Inventions,
9982,"Williamson, Jack",,,English,Salvage in Space,
9983,"Ravage, Marcus Eli",,,English,"American in the Making, the Life Story of an Immigrant",
9984,"Various, ",,,English,"Birds and All Nature, Vol. V, No 1, January 1899",
9985,"Hudson, William Henry",,,English,Shepherd's Life; Impressions Of The South Wiltshire Downs,
9986,"Hall, Gertrude",,,English,Miss Ingalis,
9987,"Kilmer, Joyce",,,English,Alarm Clocks,
9988,"Alcott, Louisa May",,,English,Song from the Suds,
9989,"Zhukovsky, Vasily Andreyevich",,,Russian,Избранные стихи и баллады,
9990,"Smiles, Samuel",,,English,Happy Homes and the Hearts that Make Them: Or Thrifty People and why They Thrive,
9991,"Herbert, George",,,English,Country Parson: His Character and Rule of Life,
9992,"Whistler, Charles Watts",,,English,Havelok the Dane: A Legend of Old Grimsby and Lincoln,
9993,"Various, ",,,English,"Poems of American History, The Revolution",
9994,"Various, ",,,English,Curiosities of Street Literature,
9995,"Thucydides (Θουκυδίδης), ",,,Ancient Greek,Ιστορίαι (Histories) Βιβλίον 7 (Book 7),
9996,"Da Ponte, Lorenzo",,,English,Don Juan,
9997,"Euripides, ",,,English,Iphigenia in Tauris,
9998,"Aristophanes, ",,,English,Clouds,
9999,"Henty, G. A.",,,English,In the Irish Brigade: A Tale of War in Flanders and Spain,
10000,"Scott, Sir Walter",,,English,Lay of the Last Minstrel,
10001,"Wilcox, Ella Wheeler",,,English,Beauty Making,
10002,"Hawthorne, Nathaniel",,,English,Wonder Book for Girls and Boys,
10003,"Widdemer, Margaret",,,English,Rose Garden Husband,
10004,"Fletcher, J. S.",,,English,Herapath Property,
10005,"White, Stewart Edward",,,English,Gold,
10006,"Various, ",,,German,Sammlung deutscher Gedichte 019,
10007,"Collins, Mabel",,,English,Light on the Path,
10009,"Wheldon, Rupert H.",,,English,No Animal Food and Nutrition and Diet with Vegetable Recipes,
10010,"Dalberg-Acton, John Emerich Edward",,,English,Human Sacrifice,
10011,"Straparola, Giovanni Francesco",,,Italian,"Piacevoli Notti, Libro 1",
10012,"Reid, Thomas Mayne",,,English,Cliff Climbers,
10013,"Griffith, George",,,English,Angel of the Revolution,
10014,"Whitman, Walt",,,English,Song of the Broad-Axe - stanza 4,
10015,"Foss, Sam Walter",,,English,Poster-Painter's Masterpiece,
10016,"Aeschylus, ",,,English,Prometheus Bound (Browning Translation),
10017,"Verne, Jules",,,English,Abandoned,
10018,"Forbes, Frances Alice",,,English,Life of St. Ignatius of Loyola,
10019,"Euripides, ",,,English,Iphigenia in Aulis (Way translation),
10020,"Orczy, Baroness",,,English,Laughing Cavalier; Ancestor of the Scarlet Pimpernel,
10021,"Sophocles, ",,,English,Electra (Storr Translation),
10022,"Besant, Walter",,,English,Blind Love,
10023,"Darby Bible, ",,,English,Bible (DBY) NT 05: Acts,
10024,"Baker, Wallace E.",,,English,Diary of a Suicide,
10025,"Balzac, Honoré de",,,English,"Love in a Mask, or Imprudence and Happiness",
10026,"Lennep, Jacob van",,,Dutch,Elizabeth Musch,
10027,"Griffiths, Arthur",,,English,Chronicles of Newgate Vol 1,
10028,"Dekker, Thomas",,,English,Witch of Edmonton,
10029,"Aristophanes, ",,,English,Acharnians (Billson Translation),
10030,"Finley, Martha",,,English,Mildred Keith,
10031,"Grover, Eulalie Osgood",,,English,Kittens and Cats: A Book of Tales,
10032,"Dickens, Charles",,,English,Dombey and Son (version 3),
10033,"Various, ",,,English,Short Science Fiction Collection 053,
10034,"Clarke, Covington",,,English,Aces Up,
10035,"Euripides, ",,,English,Iphigenia in Tauris (Murray Translation),
10037,"Crockett, S. R.",,,English,Grey Man,
10038,"Sharman, Julian",,,English,Cursory History of Swearing,
10039,unnamed,,,French,Saint Évangile selon Saint Marc,
10040,"Poe, Edgar Allan",,,English,Lake,
10041,"Atherton, Gertrude",,,English,Avalanche,
10042,"Euripides, ",,,English,Electra (Murray Translation),
10043,"Stevenson, Robert Louis",,,English,Treasure Island (version 5),
10044,"Brontë, Charlotte",,,English,Emma: A Fragment of a Story,
10045,"Finn, Francis J.",,,English,Mostly Boys: Short Stories,
10046,"Various, ",,,English,Short Poetry Collection 146,
10047,"Ibsen, Henrik",,,English,Little Eyolf (Mencken Translation),
10048,"MacDonell, Amice",,,English,Saxon and Norman,
10049,"Macklin, Charles",,,English,Will and No Will or a Bone for the Lawyers,
10050,"Lord, John",,,English,"Beacon Lights of History, Vol 1: The Old Pagan Civilizations",
10051,"Hope, Laura Lee",,,English,Bobbsey Twins at Snow Lodge,
10052,"Various, ",,,Multilingual,Multilingual Short Works Collection 014,
10053,"Giles, Herbert Allen",,,English,Chinese Poetry in English Verse (古今詩選),
10054,"Carroll, Lewis",,,English,Phantasmagoria and other poems,
10055,"Smollett, Tobias",,,English,Adventures of Roderick Random,
10056,"Bourne, Randolph Silliman",,,English,Untimely Papers,
10057,"Darwin, Charles",,,English,Expression of the Emotions in Man and Animals,
10058,"Richardson, Dorothy",,,English,"Backwater (Pilgrimage, Vol. 2)",
10059,"Giles, Herbert Allen",,,English,Chinese Sketches,
10060,"Davis, Richard Harding",,,English,Outside the Prison,
10061,"Menken, Adah Isaacs",,,English,Infelicia,
10063,"Hubbard, Elbert",,,English,Little Journeys to the Homes of Great Musicians,
10064,"Boothby, Guy",,,English,"Bid For Fortune; Or, Dr Nikola's Vendetta",
10065,"Sewell, Anna",,,English,Black Beauty (version 3 Dramatic Reading),
10066,"Field, Michael",,,English,July,
10067,"Guest, Edgar A.",,,English,Workman's Dream,
10068,"Ryle, J. C.",,,English,Knots Untied,
10069,"Dehmel, Paula",,,German,grüne Haus,
10070,"Wilcox, Walter Dwight",,,English,Camping in the Canadian Rockies,
10071,"Mather, Cotton",,,English,"Wonders of the Invisible World, and A Farther Account of the Tryals of the New England Witches",
10072,"Miall, Louis Compton",,,English,History of Biology,
10073,"Emerson, Ralph Waldo",,,English,Nature (version 2),
10074,"Hergesheimer, Joseph",,,English,Java Head,
10075,"Brontë, Patrick",,,English,Cottage Poems,
10076,"Aeschylus, ",,,English,Persians (version 2),
10077,"Dorr, Julia Caroline",,,English,Afternoon Songs,
10078,"Wilcox, Ella Wheeler",,,English,Poems of Sentiment,
10079,"Adler, Cyrus",,,English,Told in the Coffee House,
10080,"Aeschylus, ",,,English,Prometheus Bound (Thoreau Translation),
10081,"Darby Bible, ",,,English,Bible (DBY) NT 06: Romans,
10082,"Gibbs, George",,,English,Golden Bough,
10083,"Various, ",,,English,Camden's Compliment to Walt Whitman,
10084,"Euripides, ",,,English,Trojan Women (Coleridge Translation),
10085,"Sophocles, ",,,English,Antigone (Plumptre Translation),
10086,"Carleton, Will",,,English,Apples Growing,
10087,"Various, ",,,English,"Harper's Young People, Vol. 01, Issue 04, Nov. 25, 1879",
10088,"Various, ",,,English,"Short Nonfiction Collection, Vol. 039",
10089,"Waugh, Edwin",,,English,Poems and Songs in the Lancashire Dialect,
10090,"Sidney, Sir Philip",,,English,Countess of Pembroke's Arcadia,
10091,"Dostoyevsky, Fyodor",,,English,Crime and Punishment (version 2),
10092,"Garland, Hamlin",,,English,Spirit of Sweetwater,
10093,"Galsworthy, John",,,English,Complete Essays of John Galsworthy,
10094,"Brady, Loretta Ellen",,,English,Green Forest Fairy Book,
10095,"Hutchinson, Frederick Winthrop",,,English,Men Who Found America,
10096,"James, Henry",,,English,Papers,
10097,"Judson, Katharine Berry",,,English,Myths And Legends Of The Pacific Northwest Especially Of Washington And Oregon,
10098,"Schiller, Friedrich",,,English,"History of the Thirty Years War, Volume 3",
10099,"Lang, Andrew",,,English,Tales of Troy: Ulysses the Sacker of Cities,
10100,"Smith, E. E.",,,English,Lord Tedric,
10101,"Sophocles, ",,,English,Oedipus Rex (Murray Translation),
10102,"Sophocles, ",,,English,Oedipus at Colonus (Jebb Translation),
10103,"Daley, Victor",,,English,Picture,
10104,"Kendall, Henry",,,English,God Help Our Men at Sea,
10105,"Kingsley, Florence Morse",,,English,Stephen: A Soldier of the Cross,
10106,"Schopenhauer, Arthur",,,English,"World as Will and Idea, Vol. 3 of 3",
10107,"Beerbohm, Max",,,English,Happy Hypocrite: A Fairy Tale For Tired Men,
10108,"Various, ",,,English,"Birds and All Nature, Vol. V, No 2 February 1899",
10109,"Raine, William MacLeod",,,English,Tangled Trails,
10110,"Iles, George",,,English,Little Masterpieces of Autobiography: Actors,
10111,"Thompson, Jean M.",,,English,Three Bears of Porcupine Ridge,
10112,"Twain, Mark",,,English,Prince and the Pauper (version 2),
10113,"Galsworthy, John",,,English,Silver Box,
10114,"Various, ",,,English,"Birds and All Nature, Vol. VI, No 3, October 1899",
10115,"Warner, Henry Edward",,,English,That House I Bought; A Little Leaf From Life,
10116,"Besant, Walter",,,English,Stories of Successful Marriages,
10117,"Bennett, Gertrude Barrows",,,English,Citadel of Fear,
10118,"Various, ",,,English,Short Poetry Collection 159,
10119,"Verne, Jules",,,German,Reise um die Erde in 80 Tagen,
10120,"Meredith, George",,,English,Diana of the Crossways,
10121,"Lamon, Ward Hill",,,English,Life Of Abraham Lincoln,
10122,"Hope, Laurence",,,English,Kashmiri Song,
10123,"Peyser, Herbert Francis",,,English,Wolfgang Amadeus Mozart,
10124,"Conwell, Russell",,,English,Acres of Diamonds (Version 2),
10125,"Biss, Gerald",,,English,Door of the Unreal,
10126,"Lagerlöf, Selma",,,English,Christ Legends,
10127,"Dumas, Alexandre",,,English,Chicot the Jester,
10128,"Garis, Howard R.",,,English,Curly and Floppy Twistytail (The Funny Piggie Boys),
10129,"Morley, John",,,English,Walpole,
10130,"MacDonald, George",,,English,Sir Gibbie,
10131,"Suffling, Ernest Richard",,,English,Land of the Broads,
10132,"Gaskell, Elizabeth Cleghorn",,,English,Mary Barton: A Tale of Manchester Life (Version 2),
10133,"Hobbes, Thomas",,,English,Philosophical Rudiments Concerning Government and Society,
10134,"Various, ",,,English,Short Story Collection Vol. 062,
10135,"Blish, James B.",,,English,Thing in the Attic (version 2),
10136,"O'Donnell, Elliott",,,English,Werwolves,
10137,"Tolstoy, Leo",,,English,War and Peace Vol. 2 (Dole Translation),
10138,"Sherman, William Tecumseh",,,English,"Sherman's March To The Sea, And The Burning Of Columbia, South Carolina, From His Memoirs",
10139,"Stevenson, Robert Louis",,,Spanish,Isla del Tesoro,
10140,"Various, ",,,English,"Birds and All Nature, Vol. V, No 3, March 1899",
10141,"Hart, Albert Bushnell",,,English,Mentor: Benjamin Franklin,
10142,"Stryker, Elisabeth G.",,,English,"Story of One Short Life, 1783 to 1818",
10143,"Gregory of Nyssa, ",,,English,The Life of Saint Macrina,
10144,"Hoffmann, E. T. A.",,,English,Nutcracker and Mouse King,
10145,"Browne, Thomas",,,English,"Religio Medici, Hydriotaphia and Letter to a Friend",
10146,"Moore, Thomas",,,English,Oh! Had We Some Bright Little Isle Of Our Own,
10147,"Swift, Jonathan",,,English,On A Shadow In A Glass,
10148,"Atkinson, William Walker",,,English,"Dynamic Thought; Or, The Law of Vibrant Energy",
10149,"Zola, Émile",,,English,Ladies' Paradise,
10150,"Baum, L. Frank",,,English,Phoebe Daring,
10151,"Braddon, Mary Elizabeth",,,English,Eleanor's Victory,
10152,"Wuorinen, Olli",,,Finnish,Salmelan heinätalkoot,
10153,"Sherman, William Tecumseh",,,English,"Sherman’s Recollections of California, 1846-1848, 1855-1857, from his Memoirs",
10154,"Sherman, William Tecumseh",,,English,"Sherman’s Military Lessons Of The American Civil War, From His Memoirs",
10155,"Petrie, William Matthew Flinders",,,English,"Egyptian Tales, translated from the Papyri, Series Two : XVIIIth to XIXth Dynasty",
10156,"Trotter, Isabella Lilias",,,English,Parables of the Cross,
10157,"Dewey, John",,,English,How We Think,
10158,"Cervantes Saavedra, Miguel de",,,Spanish,Trabajos de Persiles y Sigismunda,
